pert,gene,label,split
ELP4,17-myeloid differentiation,1,train
ELP4,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ELP4,22-growth and targets of Myc,0,train
ELP4,23-hnRNP genes,0,train
ELP4,24-growth and targets of Myc,0,train
ELP4,3-unfolded protein response,1,train
ELP4,7-translation,1,train
ELP4,9-translation,1,train
ELP5,10-unfolded protein response and mTORC1 signaling,1,train
ELP5,13-erythroid differentiation,0,train
ELP5,24-growth and targets of Myc,0,train
ELP5,3-unfolded protein response,1,train
ELP5,7-translation,1,train
ELP5,8-translation,1,train
ELP5,9-translation,1,train
EMG1,11-unfolded protein response and mTORC1 signaling,0,train
EMG1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
EMG1,20-cell cycle,0,train
EMG1,21-growth signaling,1,train
EMG1,22-growth and targets of Myc,0,train
EMG1,6-dysregulated lncRNA/antisense transcripts,1,train
EMG1,7-translation,0,train
EMG1,8-translation,0,train
EMG1,9-translation,0,train
EML3,11-unfolded protein response and mTORC1 signaling,0,train
EML3,13-erythroid differentiation,1,train
EML3,14-erythroid differentiation,1,train
EML3,24-growth and targets of Myc,0,train
ENO1,10-unfolded protein response and mTORC1 signaling,0,train
ENO1,11-unfolded protein response and mTORC1 signaling,0,train
ENO1,12-oxidative phosphorylation,0,train
ENO1,13-erythroid differentiation,1,train
ENO1,14-erythroid differentiation,1,train
ENO1,15-proteasome genes,0,train
ENO1,17-myeloid differentiation,0,train
ENO1,18-cell cycle,0,train
ENO1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ENO1,23-hnRNP genes,0,train
ENO1,24-growth and targets of Myc,0,train
ENO1,3-unfolded protein response,0,train
ENO1,7-translation,1,train
ENO1,8-translation,1,train
ENO1,9-translation,1,train
ENY2,11-unfolded protein response and mTORC1 signaling,0,train
ENY2,13-erythroid differentiation,1,train
ENY2,14-erythroid differentiation,1,train
ENY2,16-NFkB signaling,1,train
ENY2,17-myeloid differentiation,1,train
ENY2,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ENY2,22-growth and targets of Myc,0,train
ENY2,23-hnRNP genes,0,train
ENY2,24-growth and targets of Myc,0,train
ENY2,3-unfolded protein response,1,train
ENY2,6-dysregulated lncRNA/antisense transcripts,0,train
EP300,13-erythroid differentiation,0,train
EP300,22-growth and targets of Myc,0,train
EP300,8-translation,0,train
EP400,11-unfolded protein response and mTORC1 signaling,0,train
EP400,13-erythroid differentiation,1,train
EP400,14-erythroid differentiation,1,train
EP400,16-NFkB signaling,1,train
EP400,17-myeloid differentiation,0,train
EP400,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
EP400,22-growth and targets of Myc,0,train
EP400,23-hnRNP genes,0,train
EP400,24-growth and targets of Myc,0,train
EP400,3-unfolded protein response,0,train
EP400,7-translation,0,train
EP400,8-translation,0,train
EP400,9-translation,0,train
EPRS,10-unfolded protein response and mTORC1 signaling,1,train
EPRS,12-oxidative phosphorylation,0,train
EPRS,13-erythroid differentiation,0,train
EPRS,14-erythroid differentiation,1,train
EPRS,15-proteasome genes,0,train
EPRS,18-cell cycle,0,train
EPRS,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
EPRS,20-cell cycle,0,train
EPRS,22-growth and targets of Myc,0,train
EPRS,23-hnRNP genes,0,train
EPRS,24-growth and targets of Myc,0,train
EPRS,7-translation,1,train
EPRS,9-translation,1,train
EPS8L1,11-unfolded protein response and mTORC1 signaling,0,train
EPS8L1,14-erythroid differentiation,1,train
EPS8L1,15-proteasome genes,0,train
EPS8L1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
EPS8L1,22-growth and targets of Myc,0,train
EPS8L1,24-growth and targets of Myc,0,train
EPS8L1,7-translation,0,train
EPS8L1,8-translation,0,train
EPS8L1,9-translation,0,train
ERAL1,10-unfolded protein response and mTORC1 signaling,1,train
ERAL1,11-unfolded protein response and mTORC1 signaling,1,train
ERAL1,15-proteasome genes,0,train
ERAL1,17-myeloid differentiation,1,train
ERAL1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ERAL1,24-growth and targets of Myc,0,train
ERAL1,7-translation,1,train
ERAL1,8-translation,1,train
ERAL1,9-translation,1,train
ERCC3,10-unfolded protein response and mTORC1 signaling,0,train
ERCC3,11-unfolded protein response and mTORC1 signaling,0,train
ERCC3,13-erythroid differentiation,1,train
ERCC3,14-erythroid differentiation,1,train
ERCC3,15-proteasome genes,0,train
ERCC3,16-NFkB signaling,1,train
ERCC3,22-growth and targets of Myc,0,train
ERCC3,24-growth and targets of Myc,0,train
ERCC3,8-translation,0,train
ERCC3,9-translation,0,train
ERLEC1,14-erythroid differentiation,1,train
ERLEC1,17-myeloid differentiation,1,train
ERLEC1,21-growth signaling,1,train
ERLEC1,3-unfolded protein response,1,train
ESF1,21-growth signaling,1,train
ESF1,7-translation,0,train
ESF1,8-translation,0,train
ESF1,9-translation,0,train
ESYT2,11-unfolded protein response and mTORC1 signaling,0,train
ESYT2,13-erythroid differentiation,1,train
ESYT2,16-NFkB signaling,0,train
ESYT2,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ESYT2,20-cell cycle,0,train
ESYT2,23-hnRNP genes,0,train
ESYT2,24-growth and targets of Myc,0,train
ETF1,10-unfolded protein response and mTORC1 signaling,1,train
ETF1,11-unfolded protein response and mTORC1 signaling,1,train
ETF1,13-erythroid differentiation,0,train
ETF1,15-proteasome genes,0,train
ETF1,17-myeloid differentiation,1,train
ETF1,18-cell cycle,0,train
ETF1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ETF1,22-growth and targets of Myc,0,train
ETF1,23-hnRNP genes,0,train
ETF1,24-growth and targets of Myc,0,train
ETF1,7-translation,1,train
ETF1,9-translation,1,train
ETS2,11-unfolded protein response and mTORC1 signaling,0,train
ETS2,12-oxidative phosphorylation,0,train
ETS2,15-proteasome genes,0,train
ETS2,17-myeloid differentiation,0,train
ETS2,18-cell cycle,0,train
ETS2,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ETS2,23-hnRNP genes,0,train
ETS2,24-growth and targets of Myc,0,train
ETS2,6-dysregulated lncRNA/antisense transcripts,0,train
ETV4,11-unfolded protein response and mTORC1 signaling,0,train
ETV4,14-erythroid differentiation,1,train
ETV4,15-proteasome genes,0,train
ETV4,16-NFkB signaling,1,train
ETV4,17-myeloid differentiation,1,train
ETV4,18-cell cycle,0,train
ETV4,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ETV4,20-cell cycle,0,train
ETV4,22-growth and targets of Myc,0,train
ETV4,23-hnRNP genes,0,train
ETV4,24-growth and targets of Myc,0,train
ETV4,3-unfolded protein response,1,train
ETV4,6-dysregulated lncRNA/antisense transcripts,1,train
ETV4,7-translation,0,train
ETV4,8-translation,0,train
ETV4,9-translation,0,train
EXOC1,14-erythroid differentiation,1,train
EXOC1,23-hnRNP genes,0,train
EXOC1,24-growth and targets of Myc,0,train
EXOC4,12-oxidative phosphorylation,0,train
EXOC4,13-erythroid differentiation,1,train
EXOC4,14-erythroid differentiation,1,train
EXOC4,15-proteasome genes,0,train
EXOC4,16-NFkB signaling,1,train
EXOC4,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
EXOC4,22-growth and targets of Myc,0,train
EXOC4,23-hnRNP genes,0,train
EXOC4,24-growth and targets of Myc,0,train
EXOC4,6-dysregulated lncRNA/antisense transcripts,1,train
EXOC4,7-translation,1,train
EXOC4,8-translation,1,train
EXOC4,9-translation,1,train
EXOSC1,13-erythroid differentiation,1,train
EXOSC1,6-dysregulated lncRNA/antisense transcripts,1,train
EXOSC1,7-translation,0,train
EXOSC1,8-translation,0,train
EXOSC10,11-unfolded protein response and mTORC1 signaling,0,train
EXOSC10,20-cell cycle,0,train
EXOSC10,21-growth signaling,1,train
EXOSC10,22-growth and targets of Myc,0,train
EXOSC10,6-dysregulated lncRNA/antisense transcripts,1,train
EXOSC10,7-translation,0,train
EXOSC10,8-translation,0,train
EXOSC10,9-translation,0,train
EXOSC2,10-unfolded protein response and mTORC1 signaling,0,train
EXOSC2,11-unfolded protein response and mTORC1 signaling,0,train
EXOSC2,13-erythroid differentiation,1,train
EXOSC2,14-erythroid differentiation,1,train
EXOSC2,15-proteasome genes,0,train
EXOSC2,17-myeloid differentiation,0,train
EXOSC2,18-cell cycle,0,train
EXOSC2,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
EXOSC2,20-cell cycle,0,train
EXOSC2,21-growth signaling,1,train
EXOSC2,22-growth and targets of Myc,0,train
EXOSC2,24-growth and targets of Myc,0,train
EXOSC2,3-unfolded protein response,0,train
EXOSC2,6-dysregulated lncRNA/antisense transcripts,1,train
EXOSC2,7-translation,0,train
EXOSC2,8-translation,0,train
EXOSC2,9-translation,0,train
EXOSC3,11-unfolded protein response and mTORC1 signaling,0,train
EXOSC3,14-erythroid differentiation,1,train
EXOSC3,15-proteasome genes,0,train
EXOSC3,17-myeloid differentiation,0,train
EXOSC3,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
EXOSC3,22-growth and targets of Myc,0,train
EXOSC3,24-growth and targets of Myc,0,train
EXOSC3,6-dysregulated lncRNA/antisense transcripts,1,train
EXOSC3,7-translation,0,train
EXOSC3,8-translation,0,train
EXOSC3,9-translation,0,train
EXOSC5,11-unfolded protein response and mTORC1 signaling,0,train
EXOSC5,14-erythroid differentiation,1,train
EXOSC5,21-growth signaling,1,train
EXOSC5,22-growth and targets of Myc,0,train
EXOSC5,24-growth and targets of Myc,0,train
EXOSC5,6-dysregulated lncRNA/antisense transcripts,1,train
EXOSC5,7-translation,0,train
EXOSC5,8-translation,0,train
EXOSC5,9-translation,0,train
EXOSC6,11-unfolded protein response and mTORC1 signaling,0,train
EXOSC6,14-erythroid differentiation,1,train
EXOSC6,15-proteasome genes,0,train
EXOSC6,17-myeloid differentiation,0,train
EXOSC6,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
EXOSC6,21-growth signaling,1,train
EXOSC6,22-growth and targets of Myc,0,train
EXOSC6,24-growth and targets of Myc,0,train
EXOSC6,3-unfolded protein response,0,train
EXOSC6,6-dysregulated lncRNA/antisense transcripts,1,train
EXOSC6,7-translation,0,train
EXOSC6,8-translation,0,train
EXOSC6,9-translation,0,train
EXOSC7,11-unfolded protein response and mTORC1 signaling,0,train
EXOSC7,22-growth and targets of Myc,0,train
EXOSC7,6-dysregulated lncRNA/antisense transcripts,1,train
EXOSC7,7-translation,0,train
EXOSC7,8-translation,0,train
EXOSC7,9-translation,0,train
EXOSC8,11-unfolded protein response and mTORC1 signaling,0,train
EXOSC8,14-erythroid differentiation,1,train
EXOSC8,15-proteasome genes,0,train
EXOSC8,17-myeloid differentiation,0,train
EXOSC8,18-cell cycle,0,train
EXOSC8,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
EXOSC8,20-cell cycle,0,train
EXOSC8,22-growth and targets of Myc,0,train
EXOSC8,23-hnRNP genes,0,train
EXOSC8,24-growth and targets of Myc,0,train
EXOSC8,3-unfolded protein response,0,train
EXOSC8,6-dysregulated lncRNA/antisense transcripts,1,train
EXOSC8,7-translation,0,train
EXOSC8,8-translation,0,train
EXOSC8,9-translation,0,train
FAM102B,10-unfolded protein response and mTORC1 signaling,1,train
FAM102B,14-erythroid differentiation,1,train
FAM102B,16-NFkB signaling,1,train
FAM102B,22-growth and targets of Myc,0,train
FAM102B,7-translation,0,train
FAM102B,8-translation,0,train
FAM102B,9-translation,0,train
FAM122A,13-erythroid differentiation,1,train
FAM122A,14-erythroid differentiation,1,train
FAM122A,17-myeloid differentiation,0,train
FAM122A,7-translation,1,train
FAM136A,10-unfolded protein response and mTORC1 signaling,0,train
FAM136A,11-unfolded protein response and mTORC1 signaling,0,train
FAM136A,14-erythroid differentiation,1,train
FAM136A,15-proteasome genes,0,train
FAM136A,18-cell cycle,0,train
FAM136A,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FAM136A,20-cell cycle,0,train
FAM136A,22-growth and targets of Myc,0,train
FAM136A,23-hnRNP genes,0,train
FAM136A,24-growth and targets of Myc,0,train
FAM136A,7-translation,0,train
FAM136A,8-translation,0,train
FAM136A,9-translation,0,train
FAM50A,12-oxidative phosphorylation,1,train
FAM50A,15-proteasome genes,1,train
FAM50A,16-NFkB signaling,1,train
FAM50A,17-myeloid differentiation,1,train
FAM50A,23-hnRNP genes,0,train
FAM50A,6-dysregulated lncRNA/antisense transcripts,1,train
FAM98B,10-unfolded protein response and mTORC1 signaling,1,train
FAM98B,11-unfolded protein response and mTORC1 signaling,1,train
FAM98B,7-translation,1,train
FARSA,10-unfolded protein response and mTORC1 signaling,1,train
FARSA,11-unfolded protein response and mTORC1 signaling,1,train
FARSA,12-oxidative phosphorylation,0,train
FARSA,13-erythroid differentiation,0,train
FARSA,15-proteasome genes,0,train
FARSA,18-cell cycle,0,train
FARSA,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FARSA,20-cell cycle,0,train
FARSA,22-growth and targets of Myc,0,train
FARSA,23-hnRNP genes,0,train
FARSA,24-growth and targets of Myc,0,train
FARSA,6-dysregulated lncRNA/antisense transcripts,0,train
FARSA,7-translation,1,train
FARSA,8-translation,1,train
FARSA,9-translation,1,train
FARSB,10-unfolded protein response and mTORC1 signaling,1,train
FARSB,11-unfolded protein response and mTORC1 signaling,1,train
FARSB,12-oxidative phosphorylation,0,train
FARSB,13-erythroid differentiation,0,train
FARSB,15-proteasome genes,0,train
FARSB,16-NFkB signaling,0,train
FARSB,18-cell cycle,0,train
FARSB,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FARSB,20-cell cycle,0,train
FARSB,22-growth and targets of Myc,0,train
FARSB,23-hnRNP genes,0,train
FARSB,24-growth and targets of Myc,0,train
FARSB,6-dysregulated lncRNA/antisense transcripts,0,train
FARSB,7-translation,1,train
FARSB,9-translation,1,train
FASN,11-unfolded protein response and mTORC1 signaling,0,train
FASN,13-erythroid differentiation,1,train
FASN,14-erythroid differentiation,1,train
FASN,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FASN,22-growth and targets of Myc,0,train
FASN,7-translation,0,train
FASN,8-translation,0,train
FASTK,13-erythroid differentiation,0,train
FASTK,14-erythroid differentiation,1,train
FASTK,16-NFkB signaling,1,train
FASTK,9-translation,0,train
FBL,11-unfolded protein response and mTORC1 signaling,0,train
FBL,12-oxidative phosphorylation,1,train
FBL,14-erythroid differentiation,1,train
FBL,15-proteasome genes,1,train
FBL,16-NFkB signaling,1,train
FBL,20-cell cycle,0,train
FBL,21-growth signaling,1,train
FBL,22-growth and targets of Myc,0,train
FBL,23-hnRNP genes,0,train
FBL,24-growth and targets of Myc,0,train
FBL,3-unfolded protein response,0,train
FBL,7-translation,0,train
FBL,8-translation,0,train
FBL,9-translation,0,train
FBRS,13-erythroid differentiation,1,train
FBRS,14-erythroid differentiation,1,train
FBRS,7-translation,0,train
FBRS,8-translation,0,train
FBXL14,11-unfolded protein response and mTORC1 signaling,0,train
FBXL14,21-growth signaling,1,train
FBXL14,7-translation,0,train
FBXL14,8-translation,0,train
FBXL14,9-translation,0,train
FBXO28,12-oxidative phosphorylation,0,train
FBXO28,15-proteasome genes,0,train
FBXO28,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FBXO28,22-growth and targets of Myc,0,train
FBXO28,23-hnRNP genes,0,train
FBXO28,24-growth and targets of Myc,0,train
FBXO42,12-oxidative phosphorylation,0,train
FBXO42,15-proteasome genes,0,train
FBXO42,3-unfolded protein response,1,train
FBXO42,7-translation,1,train
FBXO42,8-translation,1,train
FDPS,13-erythroid differentiation,1,train
FDPS,14-erythroid differentiation,1,train
FDPS,23-hnRNP genes,0,train
FDPS,24-growth and targets of Myc,0,train
FDPS,6-dysregulated lncRNA/antisense transcripts,1,train
FDX2,23-hnRNP genes,0,train
FDX2,24-growth and targets of Myc,0,train
FDX2,7-translation,1,train
FGFR1OP,16-NFkB signaling,1,train
FGFR1OP,17-myeloid differentiation,1,train
FGFR1OP,22-growth and targets of Myc,0,train
FGFR1OP,7-translation,1,train
FIP1L1,15-proteasome genes,0,train
FIP1L1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FIP1L1,23-hnRNP genes,0,train
FIP1L1,24-growth and targets of Myc,0,train
FIP1L1,3-unfolded protein response,0,train
FKBP9,12-oxidative phosphorylation,0,train
FKBP9,13-erythroid differentiation,1,train
FKBP9,14-erythroid differentiation,1,train
FKBP9,15-proteasome genes,0,train
FKBP9,17-myeloid differentiation,0,train
FKBP9,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FKBP9,20-cell cycle,0,train
FKBP9,23-hnRNP genes,0,train
FKBP9,24-growth and targets of Myc,0,train
FKBP9,6-dysregulated lncRNA/antisense transcripts,1,train
FKBP9,7-translation,1,train
FKBP9,8-translation,1,train
FKBP9,9-translation,1,train
FLCN,22-growth and targets of Myc,0,train
FLCN,24-growth and targets of Myc,0,train
FOXO1,11-unfolded protein response and mTORC1 signaling,1,train
FOXO1,14-erythroid differentiation,1,train
FOXO1,17-myeloid differentiation,1,train
FOXO1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FOXO1,22-growth and targets of Myc,0,train
FOXO1,24-growth and targets of Myc,0,train
FOXO1,8-translation,0,train
FOXRED2,12-oxidative phosphorylation,1,train
FOXRED2,15-proteasome genes,1,train
FOXRED2,21-growth signaling,1,train
FOXRED2,8-translation,0,train
FOXS1,13-erythroid differentiation,1,train
FOXS1,14-erythroid differentiation,1,train
FOXS1,17-myeloid differentiation,0,train
FOXS1,6-dysregulated lncRNA/antisense transcripts,0,train
FOXS1,8-translation,0,train
FOXS1,9-translation,0,train
FUBP1,13-erythroid differentiation,1,train
FUBP1,14-erythroid differentiation,1,train
FUBP1,7-translation,0,train
FUBP1,8-translation,0,train
FUOM,22-growth and targets of Myc,0,train
FUOM,7-translation,0,train
FUOM,9-translation,0,train
FZD5,17-myeloid differentiation,1,train
FZD5,7-translation,1,train
FZD5,8-translation,1,train
FZD5,9-translation,1,train
GAB2,10-unfolded protein response and mTORC1 signaling,0,train
GAB2,11-unfolded protein response and mTORC1 signaling,0,train
GAB2,13-erythroid differentiation,1,train
GAB2,14-erythroid differentiation,1,train
GAB2,15-proteasome genes,0,train
GAB2,17-myeloid differentiation,0,train
GAB2,18-cell cycle,0,train
GAB2,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GAB2,21-growth signaling,0,train
GAB2,22-growth and targets of Myc,0,train
GAB2,23-hnRNP genes,0,train
GAB2,24-growth and targets of Myc,0,train
GAB2,3-unfolded protein response,0,train
GAB2,6-dysregulated lncRNA/antisense transcripts,0,train
GAB2,7-translation,0,train
GAB2,8-translation,0,train
GAB2,9-translation,0,train
GABRG3,12-oxidative phosphorylation,0,train
GABRG3,15-proteasome genes,0,train
GABRG3,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GABRG3,20-cell cycle,0,train
GABRG3,24-growth and targets of Myc,0,train
GABRG3,7-translation,1,train
GABRG3,8-translation,1,train
GABRG3,9-translation,1,train
GADD45GIP1,12-oxidative phosphorylation,0,train
GADD45GIP1,14-erythroid differentiation,1,train
GADD45GIP1,15-proteasome genes,0,train
GADD45GIP1,18-cell cycle,0,train
GADD45GIP1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GADD45GIP1,20-cell cycle,0,train
GADD45GIP1,23-hnRNP genes,0,train
GADD45GIP1,24-growth and targets of Myc,0,train
GADD45GIP1,7-translation,1,train
GADD45GIP1,8-translation,1,train
GADD45GIP1,9-translation,1,train
GALNT6,21-growth signaling,1,train
GALNT6,7-translation,0,train
GALNT6,8-translation,0,train
GALNT6,9-translation,0,train
GATA1,11-unfolded protein response and mTORC1 signaling,0,train
GATA1,12-oxidative phosphorylation,0,train
GATA1,13-erythroid differentiation,0,train
GATA1,14-erythroid differentiation,0,train
GATA1,15-proteasome genes,0,train
GATA1,16-NFkB signaling,1,train
GATA1,17-myeloid differentiation,1,train
GATA1,18-cell cycle,0,train
GATA1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GATA1,20-cell cycle,0,train
GATA1,22-growth and targets of Myc,0,train
GATA1,23-hnRNP genes,0,train
GATA1,24-growth and targets of Myc,0,train
GATA1,7-translation,0,train
GATA1,8-translation,0,train
GATA1,9-translation,0,train
GBF1,12-oxidative phosphorylation,0,train
GBF1,13-erythroid differentiation,0,train
GBF1,15-proteasome genes,0,train
GBF1,18-cell cycle,0,train
GBF1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GBF1,20-cell cycle,0,train
GBF1,22-growth and targets of Myc,0,train
GBF1,23-hnRNP genes,0,train
GBF1,24-growth and targets of Myc,0,train
GBF1,3-unfolded protein response,1,train
GCSH,15-proteasome genes,0,train
GCSH,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GCSH,23-hnRNP genes,0,train
GCSH,24-growth and targets of Myc,0,train
GCSH,3-unfolded protein response,1,train
GCSH,7-translation,1,train
GCSH,9-translation,1,train
GEMIN4,11-unfolded protein response and mTORC1 signaling,0,train
GEMIN4,13-erythroid differentiation,0,train
GEMIN4,18-cell cycle,0,train
GEMIN4,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GEMIN4,20-cell cycle,0,train
GEMIN4,22-growth and targets of Myc,0,train
GEMIN4,23-hnRNP genes,0,train
GEMIN4,24-growth and targets of Myc,0,train
GEMIN4,6-dysregulated lncRNA/antisense transcripts,0,train
GEMIN4,7-translation,1,train
GEMIN4,9-translation,1,train
GEMIN5,11-unfolded protein response and mTORC1 signaling,0,train
GEMIN5,13-erythroid differentiation,0,train
GEMIN5,16-NFkB signaling,1,train
GEMIN5,18-cell cycle,0,train
GEMIN5,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GEMIN5,20-cell cycle,0,train
GEMIN5,22-growth and targets of Myc,0,train
GEMIN5,23-hnRNP genes,0,train
GEMIN5,24-growth and targets of Myc,0,train
GEMIN5,3-unfolded protein response,0,train
GEMIN5,6-dysregulated lncRNA/antisense transcripts,0,train
GEMIN5,7-translation,1,train
GEMIN5,9-translation,1,train
GET1,11-unfolded protein response and mTORC1 signaling,0,train
GET1,15-proteasome genes,0,train
GET1,16-NFkB signaling,1,train
GET1,18-cell cycle,0,train
GET1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GET1,20-cell cycle,0,train
GET1,23-hnRNP genes,0,train
GET1,24-growth and targets of Myc,0,train
GET1,3-unfolded protein response,0,train
GFER,10-unfolded protein response and mTORC1 signaling,1,train
GFER,11-unfolded protein response and mTORC1 signaling,1,train
GFER,12-oxidative phosphorylation,0,train
GFER,13-erythroid differentiation,0,train
GFER,15-proteasome genes,0,train
GFER,18-cell cycle,0,train
GFER,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GFER,20-cell cycle,0,train
GFER,22-growth and targets of Myc,0,train
GFER,23-hnRNP genes,0,train
GFER,24-growth and targets of Myc,0,train
GFER,3-unfolded protein response,1,train
GFER,7-translation,1,train
GFER,8-translation,1,train
GFER,9-translation,1,train
GFM1,10-unfolded protein response and mTORC1 signaling,1,train
GFM1,11-unfolded protein response and mTORC1 signaling,1,train
GFM1,12-oxidative phosphorylation,0,train
GFM1,13-erythroid differentiation,0,train
GFM1,15-proteasome genes,0,train
GFM1,18-cell cycle,0,train
GFM1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GFM1,20-cell cycle,0,train
GFM1,21-growth signaling,0,train
GFM1,22-growth and targets of Myc,0,train
GFM1,23-hnRNP genes,0,train
GFM1,24-growth and targets of Myc,0,train
GFM1,7-translation,1,train
GFM1,8-translation,1,train
GFM1,9-translation,1,train
GFOD2,21-growth signaling,1,train
GFOD2,7-translation,0,train
GFOD2,8-translation,0,train
GFOD2,9-translation,0,train
GINS2,11-unfolded protein response and mTORC1 signaling,0,train
GINS2,13-erythroid differentiation,1,train
GINS2,14-erythroid differentiation,1,train
GINS2,15-proteasome genes,0,train
GINS2,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GINS2,22-growth and targets of Myc,0,train
GINS2,23-hnRNP genes,0,train
GINS2,24-growth and targets of Myc,0,train
GINS3,11-unfolded protein response and mTORC1 signaling,0,train
GINS3,13-erythroid differentiation,1,train
GINS3,14-erythroid differentiation,1,train
GINS3,16-NFkB signaling,1,train
GINS3,23-hnRNP genes,0,train
GINS3,24-growth and targets of Myc,0,train
GINS4,10-unfolded protein response and mTORC1 signaling,0,train
GINS4,11-unfolded protein response and mTORC1 signaling,0,train
GINS4,13-erythroid differentiation,1,train
GINS4,14-erythroid differentiation,1,train
GINS4,16-NFkB signaling,1,train
GINS4,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GINS4,20-cell cycle,1,train
GINS4,22-growth and targets of Myc,0,train
GINS4,23-hnRNP genes,0,train
GINS4,24-growth and targets of Myc,0,train
GINS4,6-dysregulated lncRNA/antisense transcripts,1,train
GLB1,10-unfolded protein response and mTORC1 signaling,0,train
GLB1,11-unfolded protein response and mTORC1 signaling,0,train
GLB1,12-oxidative phosphorylation,1,train
GLB1,14-erythroid differentiation,1,train
GLB1,15-proteasome genes,1,train
GLB1,20-cell cycle,0,train
GLB1,21-growth signaling,1,train
GLB1,22-growth and targets of Myc,0,train
GLB1,3-unfolded protein response,0,train
GLB1,7-translation,0,train
GLB1,8-translation,0,train
GLB1,9-translation,0,train
GLIS1,12-oxidative phosphorylation,1,train
GLIS1,15-proteasome genes,1,train
GLIS1,21-growth signaling,1,train
GLIS1,7-translation,0,train
GLIS1,8-translation,0,train
GMIP,10-unfolded protein response and mTORC1 signaling,1,train
GMIP,11-unfolded protein response and mTORC1 signaling,1,train
GMIP,12-oxidative phosphorylation,0,train
GMIP,14-erythroid differentiation,1,train
GMIP,15-proteasome genes,0,train
GMIP,17-myeloid differentiation,1,train
GMIP,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GMIP,20-cell cycle,0,train
GMIP,22-growth and targets of Myc,0,train
GMIP,23-hnRNP genes,0,train
GMIP,24-growth and targets of Myc,0,train
GMIP,7-translation,1,train
GMIP,8-translation,1,train
GMIP,9-translation,1,train
GNB1L,11-unfolded protein response and mTORC1 signaling,0,train
GNB1L,13-erythroid differentiation,1,train
GNB1L,24-growth and targets of Myc,0,train
GNL2,11-unfolded protein response and mTORC1 signaling,0,train
GNL2,12-oxidative phosphorylation,1,train
GNL2,14-erythroid differentiation,1,train
GNL2,15-proteasome genes,1,train
GNL2,21-growth signaling,1,train
GNL2,22-growth and targets of Myc,0,train
GNL2,24-growth and targets of Myc,0,train
GNL2,3-unfolded protein response,0,train
GNL2,6-dysregulated lncRNA/antisense transcripts,1,train
GNL2,8-translation,0,train
GNL2,9-translation,0,train
GNL3L,11-unfolded protein response and mTORC1 signaling,0,train
GNL3L,12-oxidative phosphorylation,1,train
GNL3L,14-erythroid differentiation,1,train
GNL3L,17-myeloid differentiation,0,train
GNL3L,21-growth signaling,1,train
GNL3L,22-growth and targets of Myc,0,train
GNL3L,24-growth and targets of Myc,0,train
GNL3L,3-unfolded protein response,0,train
GNL3L,8-translation,0,train
GNPAT,11-unfolded protein response and mTORC1 signaling,0,train
GNPAT,21-growth signaling,1,train
GNPAT,22-growth and targets of Myc,0,train
GNPAT,3-unfolded protein response,0,train
GNPAT,7-translation,0,train
GNPAT,8-translation,0,train
GNPAT,9-translation,0,train
GOLT1B,12-oxidative phosphorylation,0,train
GOLT1B,15-proteasome genes,0,train
GOLT1B,16-NFkB signaling,1,train
GOLT1B,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GOLT1B,22-growth and targets of Myc,0,train
GOLT1B,23-hnRNP genes,0,train
GOLT1B,24-growth and targets of Myc,0,train
GPATCH1,18-cell cycle,0,train
